,step,entity,name,id,model,dataset,subset,initial_model,project,exit_condition,metric,seed,train,dev,test,range_from,range_to
1150,9,szegedai-semantics,fast-wood-57,vstg3baz,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.7100193219855604,0.2555808353853525,0.2121284944211955,1,2
1151,10,szegedai-semantics,fast-wood-57,vstg3baz,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.32429898949206537,0.08639324050041185,0.13603305624295534,0,1
1152,0,szegedai-semantics,woven-aardvark-56,uc4f830e,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9417670682730924,0.7391304347826086,0.6618705035971223,0,1
1153,1,szegedai-semantics,woven-aardvark-56,uc4f830e,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9694779116465864,0.7536231884057971,0.6906474820143885,9,10
1154,2,szegedai-semantics,woven-aardvark-56,uc4f830e,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9923694779116465,0.7898550724637681,0.7266187050359713,7,8
1155,3,szegedai-semantics,woven-aardvark-56,uc4f830e,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9819277108433735,0.7681159420289855,0.7050359712230215,5,6
1156,4,szegedai-semantics,woven-aardvark-56,uc4f830e,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9971887550200803,0.7391304347826086,0.6906474820143885,5,6
1157,5,szegedai-semantics,woven-aardvark-56,uc4f830e,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9995983935742971,0.7536231884057971,0.7050359712230215,5,6
1158,6,szegedai-semantics,woven-aardvark-56,uc4f830e,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9947791164658635,0.7318840579710145,0.6258992805755396,2,3
1159,7,szegedai-semantics,woven-aardvark-56,uc4f830e,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.970281124497992,0.6666666666666666,0.6402877697841727,2,3
1160,8,szegedai-semantics,woven-aardvark-56,uc4f830e,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9646586345381526,0.6521739130434783,0.5755395683453237,2,3
1161,9,szegedai-semantics,woven-aardvark-56,uc4f830e,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.7895582329317269,0.5362318840579711,0.5179856115107914,0,1
1162,10,szegedai-semantics,woven-aardvark-56,uc4f830e,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.6947791164658634,0.5434782608695652,0.5251798561151079,0,1
1163,0,szegedai-semantics,revived-flower-55,324qsd5v,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9945553539019965,0.9241379310344828,0.8819444444444444,1,2
1164,1,szegedai-semantics,revived-flower-55,324qsd5v,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9979806138933763,0.9128919860627178,0.8951048951048951,7,8
1165,2,szegedai-semantics,revived-flower-55,324qsd5v,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9983818770226538,0.920863309352518,0.9014084507042254,7,8
1166,3,szegedai-semantics,revived-flower-55,324qsd5v,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9740575597892176,0.911032028469751,0.8904593639575972,0,1
1167,4,szegedai-semantics,revived-flower-55,324qsd5v,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9746089782652855,0.9084507042253521,0.8480565371024734,0,1
1168,5,szegedai-semantics,revived-flower-55,324qsd5v,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9886868686868687,0.8934707903780069,0.8698630136986301,3,4
1169,6,szegedai-semantics,revived-flower-55,324qsd5v,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9981799797775531,0.8911564625850341,0.8733333333333334,4,5
1170,7,szegedai-semantics,revived-flower-55,324qsd5v,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993933265925177,0.8941979522184301,0.8417508417508418,3,4
1171,8,szegedai-semantics,revived-flower-55,324qsd5v,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9917753259779338,0.8553054662379421,0.8167202572347266,2,3
1172,9,szegedai-semantics,revived-flower-55,324qsd5v,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9478132262835411,0.7368421052631577,0.6875,1,2
1173,10,szegedai-semantics,revived-flower-55,324qsd5v,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.8792852690629545,0.7686832740213524,0.7306273062730627,0,1
1174,0,szegedai-semantics,iconic-capybara-54,clwlahul,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9654287097740675,0.6977444725323181,0.543198175416783,7,8
1175,1,szegedai-semantics,iconic-capybara-54,clwlahul,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9817546355431699,0.6493467401209964,0.5789994868140315,5,6
1176,2,szegedai-semantics,iconic-capybara-54,clwlahul,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9862678538661857,0.6699973154247718,0.5641667354045978,5,6
1177,3,szegedai-semantics,iconic-capybara-54,clwlahul,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9845363268117705,0.609455975361025,0.5288543046747408,4,5
1178,4,szegedai-semantics,iconic-capybara-54,clwlahul,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9927225666282589,0.6059467474705964,0.5210721915185702,6,7
1179,5,szegedai-semantics,iconic-capybara-54,clwlahul,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.982892011759082,0.5834611463832807,0.494589349928042,0,1
1180,6,szegedai-semantics,iconic-capybara-54,clwlahul,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9851007079014635,0.513423509759579,0.44784820852720236,3,4
1181,7,szegedai-semantics,iconic-capybara-54,clwlahul,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9825661907879206,0.4940161266607504,0.4461336999385446,3,4
1182,8,szegedai-semantics,iconic-capybara-54,clwlahul,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9679397235439373,0.4491396291758087,0.3637405121129573,2,3
1183,9,szegedai-semantics,iconic-capybara-54,clwlahul,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.7933662518924022,0.3233257006818312,0.21879086946908075,1,2
1184,10,szegedai-semantics,iconic-capybara-54,clwlahul,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.3220778525412782,0.11213949889731241,0.08171709702975948,0,1
1185,0,szegedai-semantics,eternal-snow-53,qntfjezx,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9726907630522088,0.7753623188405797,0.7050359712230215,5,6
1186,1,szegedai-semantics,eternal-snow-53,qntfjezx,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9955823293172691,0.8043478260869565,0.7194244604316546,2,3
1187,2,szegedai-semantics,eternal-snow-53,qntfjezx,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9979919678714859,0.782608695652174,0.7266187050359713,7,8
1188,3,szegedai-semantics,eternal-snow-53,qntfjezx,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9991967871485944,0.7971014492753623,0.7482014388489209,5,6
1189,4,szegedai-semantics,eternal-snow-53,qntfjezx,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9979919678714859,0.7608695652173914,0.697841726618705,6,7
1190,5,szegedai-semantics,eternal-snow-53,qntfjezx,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9943775100401606,0.7463768115942029,0.6690647482014388,1,2
1191,6,szegedai-semantics,eternal-snow-53,qntfjezx,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9915662650602409,0.7391304347826086,0.6402877697841727,4,5
1192,7,szegedai-semantics,eternal-snow-53,qntfjezx,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9911646586345382,0.6956521739130435,0.6402877697841727,3,4
1193,8,szegedai-semantics,eternal-snow-53,qntfjezx,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.993574297188755,0.6594202898550725,0.5827338129496403,2,3
1194,9,szegedai-semantics,eternal-snow-53,qntfjezx,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9602409638554217,0.5289855072463768,0.539568345323741,1,2
1195,10,szegedai-semantics,eternal-snow-53,qntfjezx,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.7377510040160643,0.47101449275362317,0.4892086330935252,0,1
1196,0,szegedai-semantics,blooming-paper-52,iueu3mnd,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.995969367190649,0.9219858156028368,0.902097902097902,8,9
1197,1,szegedai-semantics,blooming-paper-52,iueu3mnd,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9967663702506063,0.927536231884058,0.9025270758122744,0,1
1198,2,szegedai-semantics,blooming-paper-52,iueu3mnd,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9981829194427619,0.917562724014337,0.9025270758122744,1,2
1199,3,szegedai-semantics,blooming-paper-52,iueu3mnd,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9979781641730692,0.9214285714285715,0.851063829787234,1,2
1200,4,szegedai-semantics,blooming-paper-52,iueu3mnd,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9981821854170875,0.9027777777777778,0.8737201365187712,6,7
1201,5,szegedai-semantics,blooming-paper-52,iueu3mnd,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9983825313384553,0.8943661971830986,0.8523489932885906,1,2
1202,6,szegedai-semantics,blooming-paper-52,iueu3mnd,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9977782266208847,0.8775510204081634,0.8486842105263158,3,4
1203,7,szegedai-semantics,blooming-paper-52,iueu3mnd,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9981829194427619,0.8794788273615635,0.8391167192429023,3,4
1204,8,szegedai-semantics,blooming-paper-52,iueu3mnd,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9953469552903096,0.8659793814432989,0.8271186440677966,1,2
1205,9,szegedai-semantics,blooming-paper-52,iueu3mnd,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9627020306672193,0.7340823970037453,0.6819923371647509,1,2
1206,10,szegedai-semantics,blooming-paper-52,iueu3mnd,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.8715106732348112,0.7464788732394366,0.7137546468401487,0,1
1207,0,szegedai-semantics,feasible-sun-51,v4240ved,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9614051122313463,0.659325394312593,0.5498900683119414,5,6
1208,1,szegedai-semantics,feasible-sun-51,v4240ved,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9806808603308945,0.6685014027641307,0.5540574718129854,3,4
1209,2,szegedai-semantics,feasible-sun-51,v4240ved,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.98247813460957,0.6593870017943342,0.6005495629084037,8,9
1210,3,szegedai-semantics,feasible-sun-51,v4240ved,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9896173358931528,0.6562760027260675,0.54421540046438,6,7
1211,4,szegedai-semantics,feasible-sun-51,v4240ved,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9881967572411444,0.599436203724449,0.5194671058140539,5,6
1212,5,szegedai-semantics,feasible-sun-51,v4240ved,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9772118693652028,0.5578991541417733,0.4680938796843167,0,1
1213,6,szegedai-semantics,feasible-sun-51,v4240ved,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.983141792309432,0.5179322063770269,0.44588364586333934,3,4
1214,7,szegedai-semantics,feasible-sun-51,v4240ved,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9811673162281769,0.46881451460909845,0.4518183830092674,3,4
1215,8,szegedai-semantics,feasible-sun-51,v4240ved,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.961969755187144,0.4165735445042921,0.38255071609498525,2,3
1216,9,szegedai-semantics,feasible-sun-51,v4240ved,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.782672491398291,0.28020710790938025,0.24454040090168655,1,2
1217,10,szegedai-semantics,feasible-sun-51,v4240ved,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.3108274881635619,0.10738510834564163,0.09748185130361856,0,1
1218,0,szegedai-semantics,swift-wave-50,yqx3h633,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9582329317269076,0.7681159420289855,0.6618705035971223,6,7
1219,1,szegedai-semantics,swift-wave-50,yqx3h633,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9963855421686747,0.8043478260869565,0.7050359712230215,7,8
1220,2,szegedai-semantics,swift-wave-50,yqx3h633,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9951807228915662,0.7681159420289855,0.7050359712230215,1,2
1221,3,szegedai-semantics,swift-wave-50,yqx3h633,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9783132530120482,0.7536231884057971,0.6834532374100719,4,5
1222,4,szegedai-semantics,swift-wave-50,yqx3h633,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.993574297188755,0.717391304347826,0.6258992805755396,3,4
1223,5,szegedai-semantics,swift-wave-50,yqx3h633,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9995983935742971,0.717391304347826,0.6402877697841727,5,6
1224,6,szegedai-semantics,swift-wave-50,yqx3h633,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9947791164658635,0.6884057971014492,0.6330935251798561,4,5
1225,7,szegedai-semantics,swift-wave-50,yqx3h633,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9927710843373494,0.6739130434782609,0.6187050359712231,1,2
1226,8,szegedai-semantics,swift-wave-50,yqx3h633,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9931726907630523,0.6811594202898551,0.6258992805755396,2,3
1227,9,szegedai-semantics,swift-wave-50,yqx3h633,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.804417670682731,0.5797101449275363,0.49640287769784175,0,1
1228,10,szegedai-semantics,swift-wave-50,yqx3h633,roberta-base,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.7353413654618474,0.4927536231884058,0.5251798561151079,0,1
1229,0,szegedai-semantics,true-shape-49,bnywxil5,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9975718332658843,0.927536231884058,0.912280701754386,10,11
1230,1,szegedai-semantics,true-shape-49,bnywxil5,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9977791237633756,0.9357142857142857,0.8972602739726028,5,6
1231,2,szegedai-semantics,true-shape-49,bnywxil5,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9985861442132903,0.9263157894736842,0.9023569023569025,8,9
1232,3,szegedai-semantics,true-shape-49,bnywxil5,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9985850010107136,0.9187279151943463,0.8989547038327526,3,4
1233,4,szegedai-semantics,true-shape-49,bnywxil5,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9957669824632129,0.9039145907473309,0.872852233676976,0,1
1234,5,szegedai-semantics,true-shape-49,bnywxil5,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9973774460359088,0.8896551724137931,0.8716216216216216,5,6
1235,6,szegedai-semantics,true-shape-49,bnywxil5,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9983844911147012,0.9003436426116839,0.8686868686868687,4,5
1236,7,szegedai-semantics,true-shape-49,bnywxil5,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9989905108015344,0.8805460750853243,0.84,3,4
1237,8,szegedai-semantics,true-shape-49,bnywxil5,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9901862607650711,0.8681672025723473,0.8349514563106796,2,3
1238,9,szegedai-semantics,true-shape-49,bnywxil5,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9083731560357365,0.7410071942446043,0.7608695652173915,0,1
1239,10,szegedai-semantics,true-shape-49,bnywxil5,roberta-base,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.8478532721967487,0.7615658362989324,0.7509293680297398,0,1
1240,0,szegedai-semantics,deep-frost-48,ygh8vnvl,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9632869439819732,0.6906112297638735,0.5533399346321717,7,8
1241,1,szegedai-semantics,deep-frost-48,ygh8vnvl,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9755676414287423,0.6562760027260675,0.5547425359336136,5,6
1242,2,szegedai-semantics,deep-frost-48,ygh8vnvl,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9862581445533246,0.6210683270784352,0.5426165183240459,4,5
1243,3,szegedai-semantics,deep-frost-48,ygh8vnvl,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9794687065438099,0.5977772921989153,0.48001390790412574,3,4
1244,4,szegedai-semantics,deep-frost-48,ygh8vnvl,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.989935457140589,0.5846900732777578,0.5054843749788261,5,6
1245,5,szegedai-semantics,deep-frost-48,ygh8vnvl,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9882611182691706,0.5782386039114171,0.5011645128204575,5,6
1246,6,szegedai-semantics,deep-frost-48,ygh8vnvl,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9867904404710822,0.5300061375850345,0.42760253737008797,4,5
1247,7,szegedai-semantics,deep-frost-48,ygh8vnvl,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9890475851554227,0.48378649297653675,0.46771997002581256,3,4
1248,8,szegedai-semantics,deep-frost-48,ygh8vnvl,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.950526446400935,0.442184540022268,0.4294087555082378,2,3
1249,9,szegedai-semantics,deep-frost-48,ygh8vnvl,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.7668958257437097,0.3101244960958452,0.26385405122698646,0,1
1250,10,szegedai-semantics,deep-frost-48,ygh8vnvl,roberta-base,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.29989999859434785,0.08228751267686578,0.07269798731050654,0,1
1251,0,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9690819329840165,0.6649164634831441,0.6178552280172036,20,21
1252,1,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9786875204257023,0.6787996143158378,0.5897864194972994,18,19
1253,2,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9879778889850742,0.683209067940601,0.5754039593922081,20,21
1254,3,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9896116342814723,0.6604688261235329,0.6031382827716557,4,5
1255,4,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9879335009873919,0.6614255621990512,0.589409256150474,11,12
1256,5,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9882124378945767,0.6597346763611989,0.5704452749059876,2,3
1257,6,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9884947792893122,0.6609139176982124,0.5688301906918111,5,6
1258,7,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9929875524496448,0.6450312462798039,0.5542173152615902,1,2
1259,8,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.991580492842008,0.6774184275514128,0.5354181713185088,12,13
1260,9,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9838126273918568,0.6104821657474419,0.4960049808254258,13,14
1261,10,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9941075623085153,0.6413198612427101,0.5439536772836102,10,11
1262,11,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9927148634697626,0.6204727990329232,0.5140837194104727,0,1
1263,12,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9918717895586882,0.6126544101174857,0.5177983062011723,9,10
1264,13,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9907307628452544,0.6224433542911659,0.5038385075885232,2,3
1265,14,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9910124959254162,0.6224433542911659,0.40247188552530355,6,7
1266,15,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9943892756108026,0.5931814500228105,0.4419820451975842,2,3
1267,16,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9924326839582205,0.5686786302452185,0.4760224538340478,6,7
1268,17,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9910323716070055,0.5639954443627082,0.3616543141743413,2,3
1269,18,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9898936787870248,0.563970042429338,0.4052827803076467,0,1
1270,19,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9813285633881326,0.4764362656511352,0.368089107431312,2,3
1271,20,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9575129660881655,0.3572060426379276,0.21736196452151796,2,3
1272,21,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.9219625976221955,0.2965185141747429,0.14466172566973654,0,1
1273,22,szegedai-semantics,peachy-durian-47,r9lyy4uk,bert-large-uncased,glue,cola,pfdf,recursive,max_depth,matthews_correlation,42,0.49126663730816533,0.12488732963499079,0.0888335108919338,0,1
1274,0,szegedai-semantics,firm-forest-15,h1miz8sz,bert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9943775100401606,0.7246376811594203,0.7050359712230215,5,6
1275,1,szegedai-semantics,firm-forest-15,h1miz8sz,bert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9979919678714859,0.7463768115942029,0.6834532374100719,6,7
1276,2,szegedai-semantics,firm-forest-15,h1miz8sz,bert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9987951807228915,0.7391304347826086,0.6762589928057554,8,9
1277,3,szegedai-semantics,firm-forest-15,h1miz8sz,bert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9991967871485944,0.7246376811594203,0.6618705035971223,6,7
1278,4,szegedai-semantics,firm-forest-15,h1miz8sz,bert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9995983935742971,0.7391304347826086,0.6330935251798561,1,2
1279,5,szegedai-semantics,firm-forest-15,h1miz8sz,bert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9975903614457832,0.6884057971014492,0.6258992805755396,5,6
1280,6,szegedai-semantics,firm-forest-15,h1miz8sz,bert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9979919678714859,0.6376811594202898,0.60431654676259,3,4
1281,7,szegedai-semantics,firm-forest-15,h1miz8sz,bert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9991967871485944,0.6666666666666666,0.5755395683453237,3,4
1282,8,szegedai-semantics,firm-forest-15,h1miz8sz,bert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9975903614457832,0.6304347826086957,0.5899280575539568,1,2
1283,9,szegedai-semantics,firm-forest-15,h1miz8sz,bert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9847389558232932,0.6159420289855072,0.5323741007194245,0,1
1284,10,szegedai-semantics,firm-forest-15,h1miz8sz,bert-base-uncased,glue,rte,pfdf,recursive,max_depth,accuracy,42,0.9819277108433735,0.5289855072463768,0.539568345323741,0,1
1285,0,szegedai-semantics,treasured-pine-14,g387dg7h,bert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9983838383838384,0.9059233449477351,0.8686868686868687,6,7
1286,1,szegedai-semantics,treasured-pine-14,g387dg7h,bert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993933265925177,0.9122807017543859,0.8666666666666666,6,7
1287,2,szegedai-semantics,treasured-pine-14,g387dg7h,bert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9989905108015344,0.9215017064846416,0.8716216216216216,3,4
1288,3,szegedai-semantics,treasured-pine-14,g387dg7h,bert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9975777149777957,0.9066666666666667,0.8478964401294498,2,3
1289,4,szegedai-semantics,treasured-pine-14,g387dg7h,bert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993935718617344,0.9084745762711866,0.8646864686468647,4,5
1290,5,szegedai-semantics,treasured-pine-14,g387dg7h,bert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9993940618056958,0.8925081433224756,0.8712871287128713,5,6
1291,6,szegedai-semantics,treasured-pine-14,g387dg7h,bert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9989905108015344,0.8859934853420196,0.8525641025641026,2,3
1292,7,szegedai-semantics,treasured-pine-14,g387dg7h,bert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,1.0,0.8650519031141869,0.8599348534201954,3,4
1293,8,szegedai-semantics,treasured-pine-14,g387dg7h,bert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9955734406438632,0.832807570977918,0.8286604361370716,0,1
1294,9,szegedai-semantics,treasured-pine-14,g387dg7h,bert-base-uncased,glue,mrpc,pfdf,recursive,max_depth,f1,42,0.9985855728429985,0.8078175895765473,0.8169934640522877,1,2
